42.1026835,-83.1074195
42.3174246,-83.0374028
42.2324559,-83.0827308
42.2824416,-83.0184471
42.3239115,-83.0084675
42.3122737,-83.0056274
42.256989,-83.0038568
42.2387373,-82.997495
42.3093221,-82.9674791
42.2536285,-82.9668937
42.3123038,-82.8687424
42.2913284,-82.7158302
42.0528322,-82.6013881
42.4052997,-82.1890625
43.2426477,-79.8337457
43.6612097,-79.3858596
